"year","rate","Variable","Value"
2040,2,"remain_kw_rand",2600796835.48419
2040,2,"remain_ghg_old_rand",0.000568010149310334
2040,2,"remain_ghg_neutral_rand",0.000523312775149106
2040,2,"remain_ghg_decarb_rand",0.00049435922099159
2040,2,"relative_kw_direct_prio",0.601638873237049
2040,2,"relative_ghg_direct_prio",0.432040047908371
2040,2,"relative_kw_prio",0.616866893435728
2040,2,"relative_ghg_old_prio",0.552138150786231
2040,2,"relative_ghg_neutral_prio",0.474674964157983
2040,2,"relative_ghg_decarb_prio",0.439901976047643
2040,2,"relative_kw_direct_rand",0.761819648315751
2040,2,"relative_ghg_direct_rand",0.629554475178296
2040,2,"relative_kw_rand",0.768173913007861
2040,2,"relative_ghg_old_rand",0.727394632556662
2040,2,"relative_ghg_neutral_rand",0.670155109471151
2040,2,"relative_ghg_decarb_rand",0.6330771454362
2041,2,"sum_saved_kw_direct_prio",46285632.8728997
2041,2,"sum_saved_ghg_direct_prio",1.58396707847351e-05
2041,2,"sum_saved_kw_prio",49201229.4424143
2041,2,"sum_saved_ghg_old_prio",1.30713127297369e-05
2041,2,"sum_saved_ghg_neutral_prio",1.58354187145941e-05
2041,2,"sum_saved_ghg_decarb_prio",1.72420134947873e-05
2041,2,"sum_saved_kw_direct_rand",45592061.4807746
2041,2,"sum_saved_ghg_direct_rand",1.58084136410617e-05
2041,2,"sum_saved_kw_rand",49426278.2059591
2041,2,"sum_saved_ghg_old_rand",1.33378121414944e-05
2041,2,"sum_saved_ghg_neutral_rand",1.61694872801613e-05
2041,2,"sum_saved_ghg_decarb_rand",1.78621973196693e-05
2041,2,"cum_saved_kw_direct_prio",1250683194.05294
2041,2,"cum_saved_ghg_direct_prio",0.000400827754581921
2041,2,"cum_saved_kw_prio",1346370209.34161
2041,2,"cum_saved_ghg_old_prio",0.000362799045732357
2041,2,"cum_saved_ghg_neutral_prio",0.000426052842228283
2041,2,"cum_saved_ghg_decarb_prio",0.000454613074503845
2041,2,"cum_saved_kw_direct_rand",765702070.759403
2041,2,"cum_saved_ghg_direct_rand",0.00026691258432622
2041,2,"cum_saved_kw_rand",834316969.261835
2041,2,"cum_saved_ghg_old_rand",0.000226210726696891
2041,2,"cum_saved_ghg_neutral_rand",0.000273739775996785
2041,2,"cum_saved_ghg_decarb_rand",0.00030438604019381
2041,2,"remain_kw_direct_prio",1772698055.43512
2041,2,"remain_ghg_direct_prio",0.000277015960242317
2041,2,"remain_kw_prio",2039317317.19845
2041,2,"remain_ghg_old_prio",0.000418084018133374
2041,2,"remain_ghg_neutral_prio",0.000354830221637447
2041,2,"remain_ghg_decarb_prio",0.000326269989361885
2041,2,"remain_kw_direct_rand",2257679178.72865
2041,2,"remain_ghg_direct_rand",0.000410931130498018
2041,2,"remain_kw_rand",2551370557.27823
2041,2,"remain_ghg_old_rand",0.000554672337168839
2041,2,"remain_ghg_neutral_rand",0.000507143287868945
2041,2,"remain_ghg_decarb_rand",0.000476497023671921
2041,2,"relative_kw_direct_prio",0.586329645239178
2041,2,"relative_ghg_direct_prio",0.408672315142947
2041,2,"relative_kw_prio",0.602334769884239
2041,2,"relative_ghg_old_prio",0.535399008481072
2041,2,"relative_ghg_neutral_prio",0.454396103663555
2041,2,"relative_ghg_decarb_prio",0.417821828209078
2041,2,"relative_kw_direct_rand",0.746739822875776
2041,2,"relative_ghg_direct_rand",0.606232855024068
2041,2,"relative_kw_rand",0.753575318832081
2041,2,"relative_ghg_old_rand",0.710314210712877
2041,2,"relative_ghg_neutral_rand",0.649448440280357
2041,2,"relative_ghg_decarb_rand",0.61020278927941
2042,2,"sum_saved_kw_direct_prio",44182536.6138487
2042,2,"sum_saved_ghg_direct_prio",1.52711278069519e-05
2042,2,"sum_saved_kw_prio",46636168.6871664
2042,2,"sum_saved_ghg_old_prio",1.24907013139274e-05
2042,2,"sum_saved_ghg_neutral_prio",1.51461241508878e-05
2042,2,"sum_saved_ghg_decarb_prio",1.65792810904038e-05
2042,2,"sum_saved_kw_direct_rand",41567715.3735519
2042,2,"sum_saved_ghg_direct_rand",1.44580783695548e-05
2042,2,"sum_saved_kw_rand",45069696.7487941
2042,2,"sum_saved_ghg_old_rand",1.21287816773113e-05
2042,2,"sum_saved_ghg_neutral_rand",1.46512524368972e-05
2042,2,"sum_saved_ghg_decarb_rand",1.63626247563812e-05
2042,2,"cum_saved_kw_direct_prio",1294865730.66679
2042,2,"cum_saved_ghg_direct_prio",0.000416098882388873
2042,2,"cum_saved_kw_prio",1393006378.02878
2042,2,"cum_saved_ghg_old_prio",0.000375289747046284
2042,2,"cum_saved_ghg_neutral_prio",0.000441198966379171
2042,2,"cum_saved_ghg_decarb_prio",0.000471192355594249
2042,2,"cum_saved_kw_direct_rand",807269786.132955
2042,2,"cum_saved_ghg_direct_rand",0.000281370662695775
2042,2,"cum_saved_kw_rand",879386666.010629
2042,2,"cum_saved_ghg_old_rand",0.000238339508374202
2042,2,"cum_saved_ghg_neutral_rand",0.000288391028433683
2042,2,"cum_saved_ghg_decarb_rand",0.000320748664950191
2042,2,"remain_kw_direct_prio",1728515518.82127
2042,2,"remain_ghg_direct_prio",0.000261744832435365
2042,2,"remain_kw_prio",1992681148.51128
2042,2,"remain_ghg_old_prio",0.000405593316819446
2042,2,"remain_ghg_neutral_prio",0.000339684097486559
2042,2,"remain_ghg_decarb_prio",0.000309690708271482
2042,2,"remain_kw_direct_rand",2216111463.3551
2042,2,"remain_ghg_direct_rand",0.000396473052128463
2042,2,"remain_kw_rand",2506300860.52943
2042,2,"remain_ghg_old_rand",0.000542543555491528
2042,2,"remain_ghg_neutral_rand",0.000492492035432048
2042,2,"remain_ghg_decarb_rand",0.00046013439891554
2042,2,"relative_kw_direct_prio",0.571716027912111
2042,2,"relative_ghg_direct_prio",0.386143334681851
2042,2,"relative_kw_prio",0.588560265201929
2042,2,"relative_ghg_old_prio",0.519403398008881
2042,2,"relative_ghg_neutral_prio",0.434999954801128
2042,2,"relative_ghg_decarb_prio",0.39659037646222
2042,2,"relative_kw_direct_rand",0.732991072075462
2042,2,"relative_ghg_direct_rand",0.584903339011216
2042,2,"relative_kw_rand",0.740263488843195
2042,2,"relative_ghg_old_rand",0.694782075059597
2042,2,"relative_ghg_neutral_rand",0.630686024862654
2042,2,"relative_ghg_decarb_rand",0.58924878795253
2043,2,"sum_saved_kw_direct_prio",42638714.9044289
2043,2,"sum_saved_ghg_direct_prio",1.47110590882143e-05
2043,2,"sum_saved_kw_prio",45450255.2054332
2043,2,"sum_saved_ghg_old_prio",1.21177629524504e-05
2043,2,"sum_saved_ghg_neutral_prio",1.4705060390662e-05
2043,2,"sum_saved_ghg_decarb_prio",1.60913553976269e-05
2043,2,"sum_saved_kw_direct_rand",42846320.2756895
2043,2,"sum_saved_ghg_direct_rand",1.48904785079019e-05
2043,2,"sum_saved_kw_rand",46975533.23916
2043,2,"sum_saved_ghg_old_rand",1.2790761663877e-05
2043,2,"sum_saved_ghg_neutral_rand",1.5432231855428e-05
2043,2,"sum_saved_ghg_decarb_rand",1.7153226975104e-05
2043,2,"cum_saved_kw_direct_prio",1337504445.57122
2043,2,"cum_saved_ghg_direct_prio",0.000430809941477087
2043,2,"cum_saved_kw_prio",1438456633.23421
2043,2,"cum_saved_ghg_old_prio",0.000387407509998734
2043,2,"cum_saved_ghg_neutral_prio",0.000455904026769833
2043,2,"cum_saved_ghg_decarb_prio",0.000487283710991876
2043,2,"cum_saved_kw_direct_rand",850116106.408645
2043,2,"cum_saved_ghg_direct_rand",0.000296261141203677
2043,2,"cum_saved_kw_rand",926362199.249789
2043,2,"cum_saved_ghg_old_rand",0.000251130270038079
2043,2,"cum_saved_ghg_neutral_rand",0.00030382326028911
2043,2,"cum_saved_ghg_decarb_rand",0.000337901891925295
2043,2,"remain_kw_direct_prio",1685876803.91684
2043,2,"remain_ghg_direct_prio",0.000247033773347151
2043,2,"remain_kw_prio",1947230893.30585
2043,2,"remain_ghg_old_prio",0.000393475553866996
2043,2,"remain_ghg_neutral_prio",0.000324979037095897
2043,2,"remain_ghg_decarb_prio",0.000293599352873855
2043,2,"remain_kw_direct_rand",2173265143.07941
2043,2,"remain_ghg_direct_rand",0.000381582573620562
2043,2,"remain_kw_rand",2459325327.29027
2043,2,"remain_ghg_old_rand",0.000529752793827651
2043,2,"remain_ghg_neutral_rand",0.00047705980357662
2043,2,"remain_ghg_decarb_rand",0.000442981171940436
2043,2,"relative_kw_direct_prio",0.557613038118267
2043,2,"relative_ghg_direct_prio",0.36444060473616
2043,2,"relative_kw_prio",0.575136033092748
2043,2,"relative_ghg_old_prio",0.503885372950863
2043,2,"relative_ghg_neutral_prio",0.416168632838701
2043,2,"relative_ghg_decarb_prio",0.375983763075105
2043,2,"relative_kw_direct_rand",0.718819415661656
2043,2,"relative_ghg_direct_rand",0.562935917639222
2043,2,"relative_kw_rand",0.726388749112808
2043,2,"relative_ghg_old_rand",0.678402206861974
2043,2,"relative_ghg_neutral_rand",0.610923486053026
2043,2,"relative_ghg_decarb_rand",0.567282340261646
2044,2,"sum_saved_kw_direct_prio",40737225.881418
2044,2,"sum_saved_ghg_direct_prio",1.43007560676603e-05
2044,2,"sum_saved_kw_prio",43488630.3176336
2044,2,"sum_saved_ghg_old_prio",1.16722003301891e-05
2044,2,"sum_saved_ghg_neutral_prio",1.42774660845294e-05
2044,2,"sum_saved_ghg_decarb_prio",1.56498913447916e-05
2044,2,"sum_saved_kw_direct_rand",41687513.5801273
2044,2,"sum_saved_ghg_direct_rand",1.45641235227336e-05
2044,2,"sum_saved_kw_rand",45467875.5709829
2044,2,"sum_saved_ghg_old_rand",1.23380608364886e-05
2044,2,"sum_saved_ghg_neutral_rand",1.49851785897375e-05
2044,2,"sum_saved_ghg_decarb_rand",1.65850619101936e-05
2044,2,"cum_saved_kw_direct_prio",1378241671.45264
2044,2,"cum_saved_ghg_direct_prio",0.000445110697544748
2044,2,"cum_saved_kw_prio",1481945263.55185
2044,2,"cum_saved_ghg_old_prio",0.000399079710328923
2044,2,"cum_saved_ghg_neutral_prio",0.000470181492854362
2044,2,"cum_saved_ghg_decarb_prio",0.000502933602336667
2044,2,"cum_saved_kw_direct_rand",891803619.988772
2044,2,"cum_saved_ghg_direct_rand",0.00031082526472641
2044,2,"cum_saved_kw_rand",971830074.820772
2044,2,"cum_saved_ghg_old_rand",0.000263468330874568
2044,2,"cum_saved_ghg_neutral_rand",0.000318808438878848
2044,2,"cum_saved_ghg_decarb_rand",0.000354486953835488
2044,2,"remain_kw_direct_prio",1645139578.03542
2044,2,"remain_ghg_direct_prio",0.000232733017279491
2044,2,"remain_kw_prio",1903742262.98821
2044,2,"remain_ghg_old_prio",0.000381803353536807
2044,2,"remain_ghg_neutral_prio",0.000310701571011368
2044,2,"remain_ghg_decarb_prio",0.000277949461529063
2044,2,"remain_kw_direct_rand",2131577629.49928
2044,2,"remain_ghg_direct_rand",0.000367018450097828
2044,2,"remain_kw_rand",2413857451.71929
2044,2,"remain_ghg_old_rand",0.000517414732991162
2044,2,"remain_ghg_neutral_rand",0.000462074624986882
2044,2,"remain_ghg_decarb_rand",0.000426396110030242
2044,2,"relative_kw_direct_prio",0.544138976291524
2044,2,"relative_ghg_direct_prio",0.343343181016051
2044,2,"relative_kw_prio",0.562291188441039
2044,2,"relative_ghg_old_prio",0.488937936042184
2044,2,"relative_ghg_neutral_prio",0.397884888773554
2044,2,"relative_ghg_decarb_prio",0.355942489203294
2044,2,"relative_kw_direct_rand",0.705031040944711
2044,2,"relative_ghg_direct_rand",0.541449956783909
2044,2,"relative_kw_rand",0.712959312635116
2044,2,"relative_ghg_old_rand",0.662602068009673
2044,2,"relative_ghg_neutral_rand",0.591733444312904
2044,2,"relative_ghg_decarb_rand",0.546043485588463
2045,2,"sum_saved_kw_direct_prio",39241797.1422597
2045,2,"sum_saved_ghg_direct_prio",1.39233342016312e-05
2045,2,"sum_saved_kw_prio",42031195.8243235
2045,2,"sum_saved_ghg_old_prio",1.1254397664559e-05
2045,2,"sum_saved_ghg_neutral_prio",1.37866475709768e-05
2045,2,"sum_saved_ghg_decarb_prio",1.5237216478003e-05
2045,2,"sum_saved_kw_direct_rand",43510787.5244383
2045,2,"sum_saved_ghg_direct_rand",1.52016523245565e-05
2045,2,"sum_saved_kw_rand",47505697.7555714
2045,2,"sum_saved_ghg_old_rand",1.29444999828071e-05
2045,2,"sum_saved_ghg_neutral_rand",1.56175530129586e-05
2045,2,"sum_saved_ghg_decarb_rand",1.74308161323227e-05
2045,2,"cum_saved_kw_direct_prio",1417483468.5949
2045,2,"cum_saved_ghg_direct_prio",0.000459034031746379
2045,2,"cum_saved_kw_prio",1523976459.37617
2045,2,"cum_saved_ghg_old_prio",0.000410334107993483
2045,2,"cum_saved_ghg_neutral_prio",0.000483968140425339
2045,2,"cum_saved_ghg_decarb_prio",0.00051817081881467
2045,2,"cum_saved_kw_direct_rand",935314407.51321
2045,2,"cum_saved_ghg_direct_rand",0.000326026917050967
2045,2,"cum_saved_kw_rand",1019335772.57634
2045,2,"cum_saved_ghg_old_rand",0.000276412830857375
2045,2,"cum_saved_ghg_neutral_rand",0.000334425991891807
2045,2,"cum_saved_ghg_decarb_rand",0.000371917769967811
2045,2,"remain_kw_direct_prio",1605897780.89316
2045,2,"remain_ghg_direct_prio",0.00021880968307786
2045,2,"remain_kw_prio",1861711067.16389
2045,2,"remain_ghg_old_prio",0.000370548955872248
2045,2,"remain_ghg_neutral_prio",0.000296914923440391
2045,2,"remain_ghg_decarb_prio",0.00026271224505106
2045,2,"remain_kw_direct_rand",2088066841.97485
2045,2,"remain_ghg_direct_rand",0.000351816797773272
2045,2,"remain_kw_rand",2366351753.96372
2045,2,"remain_ghg_old_rand",0.000504470233008355
2045,2,"remain_ghg_neutral_rand",0.000446457071973924
2045,2,"remain_ghg_decarb_rand",0.000408965293897919
2045,2,"relative_kw_direct_prio",0.531159535756559
2045,2,"relative_ghg_direct_prio",0.32280255506182
2045,2,"relative_kw_prio",0.549876813075668
2045,2,"relative_ghg_old_prio",0.474525537841556
2045,2,"relative_ghg_neutral_prio",0.380229687618689
2045,2,"relative_ghg_decarb_prio",0.336429687372798
2045,2,"relative_kw_direct_rand",0.690639608328726
2045,2,"relative_ghg_direct_rand",0.519023471161779
2045,2,"relative_kw_rand",0.69892798299138
2045,2,"relative_ghg_old_rand",0.646025322294731
2045,2,"relative_ghg_neutral_rand",0.571733582956398
2045,2,"relative_ghg_decarb_rand",0.523721556814606
2046,2,"sum_saved_kw_direct_prio",37732869.7923896
2046,2,"sum_saved_ghg_direct_prio",1.363206255879e-05
2046,2,"sum_saved_kw_prio",40201253.1880249
2046,2,"sum_saved_ghg_old_prio",1.08515561556898e-05
2046,2,"sum_saved_ghg_neutral_prio",1.3447031176479e-05
2046,2,"sum_saved_ghg_decarb_prio",1.48209382946894e-05
2046,2,"sum_saved_kw_direct_rand",44962310.2736363
2046,2,"sum_saved_ghg_direct_rand",1.55148829797329e-05
2046,2,"sum_saved_kw_rand",48912009.9120688
2046,2,"sum_saved_ghg_old_rand",1.31750055107973e-05
2046,2,"sum_saved_ghg_neutral_rand",1.59052466961859e-05
2046,2,"sum_saved_ghg_decarb_rand",1.76495922564259e-05
2046,2,"cum_saved_kw_direct_prio",1455216338.38729
2046,2,"cum_saved_ghg_direct_prio",0.000472666094305169
2046,2,"cum_saved_kw_prio",1564177712.5642
2046,2,"cum_saved_ghg_old_prio",0.000421185664149172
2046,2,"cum_saved_ghg_neutral_prio",0.000497415171601818
2046,2,"cum_saved_ghg_decarb_prio",0.00053299175710936
2046,2,"cum_saved_kw_direct_rand",980276717.786847
2046,2,"cum_saved_ghg_direct_rand",0.0003415418000307
2046,2,"cum_saved_kw_rand",1068247782.48841
2046,2,"cum_saved_ghg_old_rand",0.000289587836368172
2046,2,"cum_saved_ghg_neutral_rand",0.000350331238587993
2046,2,"cum_saved_ghg_decarb_rand",0.000389567362224237
2046,2,"remain_kw_direct_prio",1568164911.10077
2046,2,"remain_ghg_direct_prio",0.00020517762051907
2046,2,"remain_kw_prio",1821509813.97587
2046,2,"remain_ghg_old_prio",0.000359697399716558
2046,2,"remain_ghg_neutral_prio",0.000283467892263912
2046,2,"remain_ghg_decarb_prio",0.000247891306756371
2046,2,"remain_kw_direct_rand",2043104531.70121
2046,2,"remain_ghg_direct_rand",0.000336301914793539
2046,2,"remain_kw_rand",2317439744.05165
2046,2,"remain_ghg_old_rand",0.000491295227497558
2046,2,"remain_ghg_neutral_rand",0.000430551825277738
2046,2,"remain_ghg_decarb_rand",0.000391315701641493
2046,2,"relative_kw_direct_prio",0.51867918125321
2046,2,"relative_ghg_direct_prio",0.302691632351081
2046,2,"relative_kw_prio",0.538002931368366
2046,2,"relative_ghg_old_prio",0.460629019069629
2046,2,"relative_ghg_neutral_prio",0.363009399718078
2046,2,"relative_ghg_decarb_prio",0.317449971996056
2046,2,"relative_kw_direct_rand",0.675768076568962
2046,2,"relative_ghg_direct_rand",0.496134886904926
2046,2,"relative_kw_rand",0.684481283605021
2046,2,"relative_ghg_old_rand",0.629153390861649
2046,2,"relative_ghg_neutral_rand",0.551365300646051
2046,2,"relative_ghg_decarb_rand",0.501119463014476
2047,2,"sum_saved_kw_direct_prio",35707310.3731657
2047,2,"sum_saved_ghg_direct_prio",1.30951550901464e-05
2047,2,"sum_saved_kw_prio",38025212.6471952
2047,2,"sum_saved_ghg_old_prio",1.03618804659674e-05
2047,2,"sum_saved_ghg_neutral_prio",1.28875175494969e-05
2047,2,"sum_saved_ghg_decarb_prio",1.42913321496729e-05
2047,2,"sum_saved_kw_direct_rand",40310306.5034448
2047,2,"sum_saved_ghg_direct_rand",1.40664934083207e-05
2047,2,"sum_saved_kw_rand",43951994.8105482
2047,2,"sum_saved_ghg_old_rand",1.18870753819579e-05
2047,2,"sum_saved_ghg_neutral_rand",1.43845372677572e-05
2047,2,"sum_saved_ghg_decarb_rand",1.60242797870852e-05
2047,2,"cum_saved_kw_direct_prio",1490923648.76045
2047,2,"cum_saved_ghg_direct_prio",0.000485761249395315
2047,2,"cum_saved_kw_prio",1602202925.21139
2047,2,"cum_saved_ghg_old_prio",0.00043154754461514
2047,2,"cum_saved_ghg_neutral_prio",0.000510302689151315
2047,2,"cum_saved_ghg_decarb_prio",0.000547283089259033
2047,2,"cum_saved_kw_direct_rand",1020587024.29029
2047,2,"cum_saved_ghg_direct_rand",0.00035560829343902
2047,2,"cum_saved_kw_rand",1112199777.29896
2047,2,"cum_saved_ghg_old_rand",0.00030147491175013
2047,2,"cum_saved_ghg_neutral_rand",0.00036471577585575
2047,2,"cum_saved_ghg_decarb_rand",0.000405591642011322
2047,2,"remain_kw_direct_prio",1532457600.72761
2047,2,"remain_ghg_direct_prio",0.000192082465428923
2047,2,"remain_kw_prio",1783484601.32867
2047,2,"remain_ghg_old_prio",0.000349335519250591
2047,2,"remain_ghg_neutral_prio",0.000270580374714415
2047,2,"remain_ghg_decarb_prio",0.000233599974606698
2047,2,"remain_kw_direct_rand",2002794225.19777
2047,2,"remain_ghg_direct_rand",0.000322235421385218
2047,2,"remain_kw_rand",2273487749.2411
2047,2,"remain_ghg_old_rand",0.0004794081521156
2047,2,"remain_ghg_neutral_rand",0.00041616728800998
2047,2,"remain_ghg_decarb_rand",0.000375291421854408
2047,2,"relative_kw_direct_prio",0.506868791683845
2047,2,"relative_ghg_direct_prio",0.283372791143648
2047,2,"relative_kw_prio",0.526771767136841
2047,2,"relative_ghg_old_prio",0.447359579706107
2047,2,"relative_ghg_neutral_prio",0.346505625791034
2047,2,"relative_ghg_decarb_prio",0.299148471027493
2047,2,"relative_kw_direct_rand",0.662435220677807
2047,2,"relative_ghg_direct_rand",0.475383062995239
2047,2,"relative_kw_rand",0.671499579160646
2047,2,"relative_ghg_old_rand",0.613930784645667
2047,2,"relative_ghg_neutral_rand",0.532944441066196
2047,2,"relative_ghg_decarb_rand",0.480598746752866
2048,2,"sum_saved_kw_direct_prio",34976387.8550392
2048,2,"sum_saved_ghg_direct_prio",1.28676632037348e-05
2048,2,"sum_saved_kw_prio",37195471.3148553
2048,2,"sum_saved_ghg_old_prio",1.0054243832711e-05
2048,2,"sum_saved_ghg_neutral_prio",1.25326021621042e-05
2048,2,"sum_saved_ghg_decarb_prio",1.39468194199079e-05
2048,2,"sum_saved_kw_direct_rand",40999250.9410854
2048,2,"sum_saved_ghg_direct_rand",1.4305382906012e-05
2048,2,"sum_saved_kw_rand",44845374.6213719
2048,2,"sum_saved_ghg_old_rand",1.2141593585556e-05
2048,2,"sum_saved_ghg_neutral_rand",1.46794913710958e-05
2048,2,"sum_saved_ghg_decarb_rand",1.63890642905797e-05
2048,2,"cum_saved_kw_direct_prio",1525900036.61549
2048,2,"cum_saved_ghg_direct_prio",0.00049862891259905
2048,2,"cum_saved_kw_prio",1639398396.52625
2048,2,"cum_saved_ghg_old_prio",0.000441601788447851
2048,2,"cum_saved_ghg_neutral_prio",0.000522835291313419
2048,2,"cum_saved_ghg_decarb_prio",0.000561229908678941
2048,2,"cum_saved_kw_direct_rand",1061586275.23138
2048,2,"cum_saved_ghg_direct_rand",0.000369913676345033
2048,2,"cum_saved_kw_rand",1157045151.92033
2048,2,"cum_saved_ghg_old_rand",0.000313616505335686
2048,2,"cum_saved_ghg_neutral_rand",0.000379395267226846
2048,2,"cum_saved_ghg_decarb_rand",0.000421980706301902
2048,2,"remain_kw_direct_prio",1497481212.87257
2048,2,"remain_ghg_direct_prio",0.000179214802225188
2048,2,"remain_kw_prio",1746289130.01381
2048,2,"remain_ghg_old_prio",0.00033928127541788
2048,2,"remain_ghg_neutral_prio",0.000258047772552311
2048,2,"remain_ghg_decarb_prio",0.00021965315518679
2048,2,"remain_kw_direct_rand",1961794974.25668
2048,2,"remain_ghg_direct_rand",0.000307930038479206
2048,2,"remain_kw_rand",2228642374.61973
2048,2,"remain_ghg_old_rand",0.000467266558530044
2048,2,"remain_ghg_neutral_rand",0.000401487796638885
2048,2,"remain_ghg_decarb_rand",0.000358902357563829
2048,2,"relative_kw_direct_prio",0.495300158763018
2048,2,"relative_ghg_direct_prio",0.264389561053403
2048,2,"relative_kw_prio",0.51578567612186
2048,2,"relative_ghg_old_prio",0.434484100267563
2048,2,"relative_ghg_neutral_prio",0.330456357031046
2048,2,"relative_ghg_decarb_prio",0.281288153567329
2048,2,"relative_kw_direct_rand",0.648874492619436
2048,2,"relative_ghg_direct_rand",0.454278813456359
2048,2,"relative_kw_rand",0.658254005176091
2048,2,"relative_ghg_old_rand",0.598382242043847
2048,2,"relative_ghg_neutral_rand",0.514145862827829
2048,2,"relative_ghg_decarb_rand",0.459610886919607
2049,2,"sum_saved_kw_direct_prio",33258221.7475197
2049,2,"sum_saved_ghg_direct_prio",1.2351553290405e-05
2049,2,"sum_saved_kw_prio",35753087.8649881
2049,2,"sum_saved_ghg_old_prio",9.68600590762412e-06
2049,2,"sum_saved_ghg_neutral_prio",1.20715533333263e-05
2049,2,"sum_saved_ghg_decarb_prio",1.35216704787274e-05
2049,2,"sum_saved_kw_direct_rand",42776550.5993215
2049,2,"sum_saved_ghg_direct_rand",1.48655885091576e-05
2049,2,"sum_saved_kw_rand",46343090.9018178
2049,2,"sum_saved_ghg_old_rand",1.25186861200959e-05
2049,2,"sum_saved_ghg_neutral_rand",1.51327128167397e-05
2049,2,"sum_saved_ghg_decarb_rand",1.68476079764997e-05
2049,2,"cum_saved_kw_direct_prio",1559158258.36301
2049,2,"cum_saved_ghg_direct_prio",0.000510980465889455
2049,2,"cum_saved_kw_prio",1675151484.39123
2049,2,"cum_saved_ghg_old_prio",0.000451287794355475
2049,2,"cum_saved_ghg_neutral_prio",0.000534906844646746
2049,2,"cum_saved_ghg_decarb_prio",0.000574751579157668
2049,2,"cum_saved_kw_direct_rand",1104362825.8307
2049,2,"cum_saved_ghg_direct_rand",0.00038477926485419
2049,2,"cum_saved_kw_rand",1203388242.82215
2049,2,"cum_saved_ghg_old_rand",0.000326135191455782
2049,2,"cum_saved_ghg_neutral_rand",0.000394527980043585
2049,2,"cum_saved_ghg_decarb_rand",0.000438828314278401
2049,2,"remain_kw_direct_prio",1464222991.12505
2049,2,"remain_ghg_direct_prio",0.000166863248934783
2049,2,"remain_kw_prio",1710536042.14883
2049,2,"remain_ghg_old_prio",0.000329595269510255
2049,2,"remain_ghg_neutral_prio",0.000245976219218985
2049,2,"remain_ghg_decarb_prio",0.000206131484708062
2049,2,"remain_kw_direct_rand",1919018423.65736
2049,2,"remain_ghg_direct_rand",0.000293064449970048
2049,2,"remain_kw_rand",2182299283.71791
2049,2,"remain_ghg_old_rand",0.000454747872409948
2049,2,"remain_ghg_neutral_rand",0.000386355083822145
2049,2,"remain_ghg_decarb_rand",0.000342054749587329
2049,2,"relative_kw_direct_prio",0.484299818745314
2049,2,"relative_ghg_direct_prio",0.246167730533653
2049,2,"relative_kw_prio",0.505225608902212
2049,2,"relative_ghg_old_prio",0.422080186857437
2049,2,"relative_ghg_neutral_prio",0.314997508079237
2049,2,"relative_ghg_decarb_prio",0.26397228246649
2049,2,"relative_kw_direct_rand",0.634725912910356
2049,2,"relative_ghg_direct_rand",0.432348111461118
2049,2,"relative_kw_rand",0.644566064236906
2049,2,"relative_ghg_old_rand",0.58235079418772
2049,2,"relative_ghg_neutral_rand",0.494766888539636
2049,2,"relative_ghg_decarb_rand",0.438035815367797
2050,2,"sum_saved_kw_direct_prio",31891524.6463946
2050,2,"sum_saved_ghg_direct_prio",1.20190378931023e-05
2050,2,"sum_saved_kw_prio",34529036.3181238
2050,2,"sum_saved_ghg_old_prio",9.41616762439091e-06
2050,2,"sum_saved_ghg_neutral_prio",1.18225055523915e-05
2050,2,"sum_saved_ghg_decarb_prio",1.32852121764998e-05
2050,2,"sum_saved_kw_direct_rand",42925513.0249321
2050,2,"sum_saved_ghg_direct_rand",1.49962590932282e-05
2050,2,"sum_saved_kw_rand",46713983.6366703
2050,2,"sum_saved_ghg_old_rand",1.27205036734914e-05
2050,2,"sum_saved_ghg_neutral_rand",1.5417599650796e-05
2050,2,"sum_saved_ghg_decarb_rand",1.7087014690868e-05
2050,2,"cum_saved_kw_direct_prio",1591049783.0094
2050,2,"cum_saved_ghg_direct_prio",0.000522999503782557
2050,2,"cum_saved_kw_prio",1709680520.70936
2050,2,"cum_saved_ghg_old_prio",0.000460703961979866
2050,2,"cum_saved_ghg_neutral_prio",0.000546729350199137
2050,2,"cum_saved_ghg_decarb_prio",0.000588036791334168
2050,2,"cum_saved_kw_direct_rand",1147288338.85563
2050,2,"cum_saved_ghg_direct_rand",0.000399775523947418
2050,2,"cum_saved_kw_rand",1250102226.45882
2050,2,"cum_saved_ghg_old_rand",0.000338855695129273
2050,2,"cum_saved_ghg_neutral_rand",0.000409945579694381
2050,2,"cum_saved_ghg_decarb_rand",0.000455915328969269
2050,2,"remain_kw_direct_prio",1432331466.47865
2050,2,"remain_ghg_direct_prio",0.000154844211041681
2050,2,"remain_kw_prio",1676007005.8307
2050,2,"remain_ghg_old_prio",0.000320179101885865
2050,2,"remain_ghg_neutral_prio",0.000234153713666593
2050,2,"remain_ghg_decarb_prio",0.000192846272531563
2050,2,"remain_kw_direct_rand",1876092910.63243
2050,2,"remain_ghg_direct_rand",0.00027806819087682
2050,2,"remain_kw_rand",2135585300.08124
2050,2,"remain_ghg_old_rand",0.000442027368736457
2050,2,"remain_ghg_neutral_rand",0.000370937484171349
2050,2,"remain_ghg_decarb_rand",0.000324967734896461
2050,2,"relative_kw_direct_prio",0.473751521321099
2050,2,"relative_ghg_direct_prio",0.228436448779098
2050,2,"relative_kw_prio",0.495027078752145
2050,2,"relative_ghg_old_prio",0.41002182874966
2050,2,"relative_ghg_neutral_prio",0.299857590081957
